entry_time,exit_time,type,entry,exit,pips,mfe,bars,exit_reason
2023-07-20 08:40:00,2023-07-20 10:00:00,SELL,1982.12,1982.22,-10.0,281.0,16,TIME EXIT
2023-07-20 11:05:00,2023-07-20 11:20:00,SELL,1979.2,1982.76,-356.0,0.0,3,SL HIT
2023-07-20 11:40:00,2023-07-20 11:55:00,BUY,1982.92,1981.58,-134.0,0.0,3,TIME EXIT
2023-07-20 13:40:00,2023-07-20 13:55:00,BUY,1982.27,1980.64,-163.0,0.0,3,TIME EXIT
2023-07-20 14:05:00,2023-07-20 14:20:00,SELL,1980.63,1981.05,-42.0,50.0,3,TIME EXIT
2023-07-20 14:55:00,2023-07-20 15:10:00,BUY,1982.0,1980.75,-125.0,0.0,3,TIME EXIT
2023-07-20 15:25:00,2023-07-20 16:20:00,SELL,1978.54,1978.56,-2.0,534.0,11,TIME EXIT
2023-07-20 17:25:00,2023-07-21 02:00:00,SELL,1972.08,1971.74,34.0,656.0,91,TRAIL L1 STOP
2023-07-21 02:15:00,2023-07-21 03:05:00,BUY,1971.72,1971.87,15.0,102.0,10,TIME EXIT
2023-07-21 03:15:00,2023-07-21 03:30:00,BUY,1972.08,1972.0,-8.0,46.0,3,TIME EXIT
2023-07-21 05:30:00,2023-07-21 05:45:00,SELL,1971.22,1971.27,-5.0,26.0,3,TIME EXIT
2023-07-21 05:50:00,2023-07-21 09:10:00,SELL,1971.27,1971.08,19.0,287.0,40,TIME EXIT
2023-07-21 09:30:00,2023-07-21 09:45:00,BUY,1971.84,1971.1,-74.0,26.0,3,TIME EXIT
2023-07-21 11:40:00,2023-07-21 12:05:00,SELL,1963.82,1963.71,11.0,236.0,5,TIME EXIT
2023-07-21 12:15:00,2023-07-21 12:30:00,SELL,1961.84,1962.9,-106.0,0.0,3,TIME EXIT
2023-07-21 12:35:00,2023-07-21 12:50:00,SELL,1962.92,1963.42,-50.0,32.0,3,TIME EXIT
2023-07-21 13:25:00,2023-07-21 13:40:00,SELL,1963.28,1963.26,2.0,16.0,3,TIME EXIT
2023-07-21 13:45:00,2023-07-21 14:00:00,SELL,1963.36,1963.38,-2.0,0.0,3,TIME EXIT
2023-07-21 14:30:00,2023-07-21 14:45:00,SELL,1963.18,1966.27,-309.0,0.0,3,SL HIT
2023-07-21 15:55:00,2023-07-21 17:35:00,SELL,1963.3,1964.22,-92.0,460.0,20,TIME EXIT
2023-07-21 18:35:00,2023-07-21 18:50:00,SELL,1960.5,1961.7,-120.0,0.0,3,TIME EXIT
2023-07-21 22:15:00,2023-07-21 22:30:00,SELL,1962.27,1962.11,16.0,31.0,3,TIME EXIT
2023-07-21 22:50:00,2023-07-24 01:00:00,SELL,1962.53,1962.4,13.0,98.0,14,TIME EXIT
2023-07-24 01:45:00,2023-07-24 02:05:00,SELL,1961.94,1962.17,-23.0,28.0,4,TIME EXIT
2023-07-24 02:15:00,2023-07-24 03:30:00,SELL,1961.82,1961.96,-14.0,132.0,15,TIME EXIT
2023-07-24 04:15:00,2023-07-24 04:30:00,BUY,1962.17,1960.88,-129.0,0.0,3,TIME EXIT
2023-07-24 06:25:00,2023-07-24 07:40:00,SELL,1960.59,1960.4,19.0,112.0,15,TIME EXIT
2023-07-24 09:10:00,2023-07-24 09:25:00,SELL,1958.57,1960.66,-209.0,0.0,3,TIME EXIT
2023-07-24 10:40:00,2023-07-24 10:55:00,BUY,1964.4,1963.27,-113.0,36.0,3,TIME EXIT
2023-07-24 11:50:00,2023-07-24 12:05:00,SELL,1960.42,1961.7,-128.0,80.0,3,TIME EXIT
2023-07-24 12:35:00,2023-07-24 13:25:00,BUY,1965.01,1964.41,-60.0,105.0,10,TIME EXIT
2023-07-24 14:05:00,2023-07-24 14:20:00,BUY,1966.96,1965.87,-109.0,0.0,3,TIME EXIT
2023-07-24 14:30:00,2023-07-24 14:45:00,BUY,1966.94,1966.62,-32.0,53.0,3,TIME EXIT
2023-07-24 15:55:00,2023-07-24 16:10:00,BUY,1966.68,1965.27,-141.0,0.0,3,TIME EXIT
2023-07-24 16:55:00,2023-07-24 17:10:00,SELL,1960.26,1961.46,-120.0,0.0,3,TIME EXIT
2023-07-24 17:20:00,2023-07-24 17:40:00,SELL,1960.19,1960.0,19.0,154.0,4,TIME EXIT
2023-07-24 18:05:00,2023-07-25 04:30:00,SELL,1960.67,1960.68,-1.0,710.0,113,TIME EXIT
2023-07-25 05:20:00,2023-07-25 05:55:00,BUY,1962.3,1962.38,8.0,74.0,7,TIME EXIT
2023-07-25 06:05:00,2023-07-25 06:20:00,BUY,1963.18,1962.47,-71.0,0.0,3,TIME EXIT
2023-07-25 07:30:00,2023-07-25 07:45:00,BUY,1961.93,1961.11,-82.0,0.0,3,TIME EXIT
2023-07-25 09:10:00,2023-07-25 09:25:00,BUY,1962.56,1962.71,15.0,109.0,3,TIME EXIT
2023-07-25 09:35:00,2023-07-25 09:50:00,BUY,1963.3,1962.15,-115.0,0.0,3,TIME EXIT
2023-07-25 11:05:00,2023-07-25 11:20:00,SELL,1960.28,1960.68,-40.0,54.0,3,TIME EXIT
2023-07-25 11:55:00,2023-07-25 12:10:00,BUY,1962.93,1962.79,-14.0,28.0,3,TIME EXIT
2023-07-25 12:20:00,2023-07-25 12:35:00,BUY,1963.5,1962.17,-133.0,0.0,3,TIME EXIT
2023-07-25 15:15:00,2023-07-25 15:30:00,BUY,1960.85,1956.78,-407.0,0.0,3,SL HIT
2023-07-25 16:05:00,2023-07-25 16:20:00,SELL,1957.32,1957.15,17.0,60.0,3,TIME EXIT
2023-07-25 16:25:00,2023-07-25 16:35:00,SELL,1957.15,1960.61,-346.0,0.0,2,SL HIT
2023-07-25 16:55:00,2023-07-25 17:10:00,SELL,1956.53,1959.84,-331.0,0.0,3,SL HIT
2023-07-25 17:55:00,2023-07-26 09:20:00,BUY,1960.46,1968.79,833.0,833.0,173,TARGET 3
2023-07-26 10:05:00,2023-07-26 10:20:00,BUY,1970.13,1969.18,-95.0,0.0,3,TIME EXIT
2023-07-26 10:40:00,2023-07-26 16:15:00,BUY,1969.44,1968.82,-62.0,458.0,67,TIME EXIT
2023-07-26 16:30:00,2023-07-26 17:10:00,SELL,1967.86,1968.12,-26.0,262.0,8,TIME EXIT
2023-07-26 17:20:00,2023-07-26 17:40:00,SELL,1966.4,1966.8,-40.0,138.0,4,TIME EXIT
2023-07-26 18:40:00,2023-07-26 18:55:00,BUY,1973.15,1972.43,-72.0,39.0,3,TIME EXIT
2023-07-26 19:05:00,2023-07-26 19:20:00,BUY,1972.69,1971.9,-79.0,0.0,3,TIME EXIT
2023-07-26 22:00:00,2023-07-26 22:05:00,BUY,1977.26,1973.21,-405.0,0.0,1,SL HIT
2023-07-26 22:15:00,2023-07-26 22:30:00,BUY,1973.92,1973.27,-65.0,30.0,3,TIME EXIT
2023-07-27 01:20:00,2023-07-27 01:35:00,SELL,1972.29,1973.62,-133.0,0.0,3,TIME EXIT
2023-07-27 01:50:00,2023-07-27 02:05:00,BUY,1974.04,1973.01,-103.0,0.0,3,TIME EXIT
2023-07-27 02:35:00,2023-07-27 02:50:00,SELL,1972.52,1972.36,16.0,72.0,3,TIME EXIT
2023-07-27 03:00:00,2023-07-27 03:15:00,SELL,1972.12,1971.97,15.0,15.0,3,TIME EXIT
2023-07-27 03:20:00,2023-07-27 03:35:00,SELL,1971.97,1972.01,-4.0,17.0,3,TIME EXIT
2023-07-27 04:05:00,2023-07-27 09:20:00,BUY,1973.98,1974.31,33.0,759.0,63,TRAIL L1 STOP
2023-07-27 09:25:00,2023-07-27 09:40:00,SELL,1974.31,1976.24,-193.0,0.0,3,TIME EXIT
2023-07-27 10:35:00,2023-07-27 11:05:00,BUY,1979.58,1979.66,8.0,241.0,6,TIME EXIT
2023-07-27 11:50:00,2023-07-27 12:05:00,SELL,1976.41,1976.52,-11.0,137.0,3,TIME EXIT
2023-07-27 12:25:00,2023-07-27 13:10:00,SELL,1975.95,1975.95,0.0,163.0,9,TIME EXIT
2023-07-27 14:15:00,2023-07-27 14:30:00,BUY,1977.06,1976.87,-19.0,54.0,3,TIME EXIT
2023-07-27 14:40:00,2023-07-27 15:05:00,BUY,1976.93,1976.56,-37.0,217.0,5,TIME EXIT
2023-07-27 15:25:00,2023-07-27 15:40:00,SELL,1975.07,1964.25,1082.0,1082.0,3,TARGET 3
2023-07-27 18:10:00,2023-07-27 18:25:00,SELL,1944.81,1944.78,3.0,60.0,3,TIME EXIT
2023-07-27 19:45:00,2023-07-27 20:00:00,SELL,1942.82,1946.41,-359.0,0.0,3,SL HIT
2023-07-27 21:40:00,2023-07-27 21:55:00,SELL,1944.31,1945.44,-113.0,0.0,3,TIME EXIT
2023-07-27 22:15:00,2023-07-27 22:30:00,SELL,1945.33,1945.76,-43.0,0.0,3,TIME EXIT
2023-07-27 22:55:00,2023-07-27 23:20:00,SELL,1944.18,1944.13,5.0,36.0,5,TIME EXIT
2023-07-27 23:45:00,2023-07-28 01:00:00,SELL,1944.82,1946.78,-196.0,6.0,3,TIME EXIT
2023-07-28 01:15:00,2023-07-28 01:30:00,BUY,1946.94,1946.67,-27.0,16.0,3,TIME EXIT
2023-07-28 02:00:00,2023-07-28 02:15:00,BUY,1946.89,1946.29,-60.0,0.0,3,TIME EXIT
2023-07-28 02:45:00,2023-07-28 03:00:00,BUY,1946.93,1946.68,-25.0,98.0,3,TIME EXIT
2023-07-28 03:10:00,2023-07-28 03:25:00,BUY,1947.09,1946.97,-12.0,0.0,3,TIME EXIT
2023-07-28 03:30:00,2023-07-28 03:45:00,BUY,1946.97,1946.89,-8.0,0.0,3,TIME EXIT
2023-07-28 04:05:00,2023-07-28 04:20:00,BUY,1947.95,1948.0,5.0,5.0,3,TIME EXIT
2023-07-28 04:25:00,2023-07-28 11:00:00,BUY,1948.0,1948.25,25.0,791.0,79,TRAIL L1 STOP
2023-07-28 11:05:00,2023-07-28 11:20:00,SELL,1948.16,1949.46,-130.0,14.0,3,TIME EXIT
2023-07-28 11:40:00,2023-07-28 11:55:00,SELL,1949.62,1949.59,3.0,20.0,3,TIME EXIT
2023-07-28 12:30:00,2023-07-28 12:45:00,SELL,1949.41,1952.53,-312.0,0.0,3,SL HIT
2023-07-28 13:10:00,2023-07-28 17:10:00,BUY,1952.22,1960.28,806.0,806.0,48,TARGET 3
2023-07-28 17:40:00,2023-07-28 20:45:00,BUY,1959.21,1959.06,-15.0,422.0,37,TIME EXIT
2023-07-31 01:15:00,2023-07-31 02:00:00,BUY,1959.82,1957.79,-203.0,67.0,9,TIME EXIT
2023-07-31 02:20:00,2023-07-31 02:35:00,SELL,1958.68,1958.87,-19.0,4.0,3,TIME EXIT
2023-07-31 02:50:00,2023-07-31 03:10:00,SELL,1958.31,1958.68,-37.0,29.0,4,TIME EXIT
2023-07-31 03:20:00,2023-07-31 03:55:00,SELL,1958.16,1958.22,-6.0,119.0,7,TIME EXIT
2023-07-31 04:05:00,2023-07-31 04:20:00,SELL,1956.42,1958.44,-202.0,0.0,3,TIME EXIT
2023-07-31 04:55:00,2023-07-31 05:10:00,SELL,1956.8,1958.36,-156.0,0.0,3,TIME EXIT
2023-07-31 05:50:00,2023-07-31 06:05:00,SELL,1956.32,1957.1,-78.0,0.0,3,TIME EXIT
2023-07-31 06:15:00,2023-07-31 09:15:00,SELL,1956.92,1957.02,-10.0,340.0,36,TIME EXIT
2023-07-31 11:35:00,2023-07-31 12:05:00,SELL,1954.32,1954.39,-7.0,103.0,6,TIME EXIT
2023-07-31 12:15:00,2023-07-31 12:30:00,SELL,1954.13,1955.59,-146.0,0.0,3,TIME EXIT
2023-07-31 13:00:00,2023-07-31 13:30:00,BUY,1956.84,1956.92,8.0,119.0,6,TIME EXIT
2023-07-31 14:30:00,2023-07-31 14:45:00,BUY,1960.73,1958.77,-196.0,0.0,3,TIME EXIT
2023-07-31 14:55:00,2023-07-31 15:10:00,BUY,1959.12,1958.33,-79.0,0.0,3,TIME EXIT
2023-07-31 16:15:00,2023-07-31 22:40:00,BUY,1964.68,1965.08,40.0,758.0,77,TRAIL L1 STOP
2023-08-01 01:20:00,2023-08-01 01:35:00,SELL,1965.15,1965.38,-23.0,0.0,3,TIME EXIT
2023-08-01 02:05:00,2023-08-01 02:20:00,SELL,1964.14,1965.12,-98.0,0.0,3,TIME EXIT
2023-08-01 03:00:00,2023-08-01 03:15:00,SELL,1963.94,1964.09,-15.0,0.0,3,TIME EXIT
2023-08-01 03:40:00,2023-08-01 03:55:00,SELL,1963.34,1963.46,-12.0,0.0,3,TIME EXIT
2023-08-01 04:05:00,2023-08-01 10:45:00,SELL,1963.3,1954.88,842.0,842.0,80,TARGET 3
2023-08-01 10:50:00,2023-08-01 11:05:00,SELL,1954.97,1955.22,-25.0,0.0,3,TIME EXIT
2023-08-01 11:30:00,2023-08-01 11:45:00,SELL,1955.82,1956.04,-22.0,0.0,3,TIME EXIT
2023-08-01 14:55:00,2023-08-01 15:15:00,SELL,1953.57,1954.02,-45.0,41.0,4,TIME EXIT
2023-08-01 15:25:00,2023-08-01 18:05:00,SELL,1951.5,1943.45,805.0,805.0,32,TARGET 3
2023-08-01 18:30:00,2023-08-01 18:45:00,SELL,1943.2,1943.64,-44.0,0.0,3,TIME EXIT
2023-08-01 19:05:00,2023-08-01 21:10:00,SELL,1943.99,1943.86,13.0,259.0,25,TIME EXIT
2023-08-01 23:45:00,2023-08-02 01:00:00,SELL,1944.22,1950.12,-590.0,3.0,3,SL HIT
2023-08-02 01:10:00,2023-08-02 01:25:00,BUY,1950.79,1949.79,-100.0,18.0,3,TIME EXIT
2023-08-02 02:15:00,2023-08-02 03:05:00,BUY,1951.1,1949.78,-132.0,168.0,10,TIME EXIT
2023-08-02 03:45:00,2023-08-02 04:00:00,SELL,1948.54,1948.64,-10.0,0.0,3,TIME EXIT
2023-08-02 04:05:00,2023-08-02 04:20:00,SELL,1948.64,1949.04,-40.0,30.0,3,TIME EXIT
2023-08-02 05:20:00,2023-08-02 05:45:00,SELL,1948.5,1948.58,-8.0,69.0,5,TIME EXIT
2023-08-02 05:55:00,2023-08-02 06:25:00,SELL,1948.0,1948.12,-12.0,118.0,6,TIME EXIT
2023-08-02 07:30:00,2023-08-02 08:00:00,SELL,1947.4,1947.97,-57.0,191.0,6,TIME EXIT
2023-08-02 08:50:00,2023-08-02 09:10:00,BUY,1949.85,1948.44,-141.0,25.0,4,TIME EXIT
2023-08-02 09:35:00,2023-08-02 09:55:00,BUY,1949.6,1949.16,-44.0,29.0,4,TIME EXIT
2023-08-02 10:15:00,2023-08-02 10:30:00,BUY,1949.63,1949.48,-15.0,0.0,3,TIME EXIT
2023-08-02 10:40:00,2023-08-02 10:55:00,SELL,1948.3,1948.4,-10.0,41.0,3,TIME EXIT
2023-08-02 11:00:00,2023-08-02 11:15:00,SELL,1948.55,1950.13,-158.0,0.0,3,TIME EXIT
2023-08-02 11:35:00,2023-08-02 11:50:00,BUY,1951.46,1950.75,-71.0,0.0,3,TIME EXIT
2023-08-02 11:55:00,2023-08-02 12:10:00,BUY,1950.76,1950.44,-32.0,14.0,3,TIME EXIT
2023-08-02 12:15:00,2023-08-02 12:30:00,BUY,1950.46,1950.17,-29.0,0.0,3,TIME EXIT
2023-08-02 12:40:00,2023-08-02 12:55:00,SELL,1949.24,1949.69,-45.0,0.0,3,TIME EXIT
2023-08-02 13:45:00,2023-08-02 14:05:00,BUY,1951.7,1951.74,4.0,205.0,4,TIME EXIT
2023-08-02 14:15:00,2023-08-02 14:35:00,BUY,1952.06,1952.2,14.0,85.0,4,TIME EXIT
2023-08-02 15:35:00,2023-08-02 17:15:00,SELL,1946.96,1937.97,899.0,899.0,20,TARGET 3
2023-08-02 18:15:00,2023-08-02 18:30:00,SELL,1934.66,1935.07,-41.0,100.0,3,TIME EXIT
2023-08-02 18:45:00,2023-08-02 19:00:00,SELL,1935.03,1937.8,-277.0,0.0,3,TIME EXIT
2023-08-02 21:20:00,2023-08-02 21:40:00,SELL,1936.24,1936.11,13.0,41.0,4,TIME EXIT
2023-08-02 21:50:00,2023-08-02 22:05:00,SELL,1935.96,1935.78,18.0,18.0,3,TIME EXIT
2023-08-02 22:25:00,2023-08-03 01:05:00,SELL,1935.7,1935.9,-20.0,100.0,20,TIME EXIT
2023-08-03 01:25:00,2023-08-03 01:40:00,BUY,1936.21,1935.96,-25.0,0.0,3,TIME EXIT
2023-08-03 01:45:00,2023-08-03 02:00:00,BUY,1935.96,1935.7,-26.0,79.0,3,TIME EXIT
2023-08-03 03:05:00,2023-08-03 03:20:00,BUY,1936.22,1936.33,11.0,56.0,3,TIME EXIT
2023-08-03 03:40:00,2023-08-03 03:55:00,BUY,1936.3,1935.54,-76.0,0.0,3,TIME EXIT
2023-08-03 04:25:00,2023-08-03 04:55:00,BUY,1936.94,1936.88,-6.0,163.0,6,TIME EXIT
2023-08-03 05:30:00,2023-08-03 05:45:00,BUY,1937.8,1936.5,-130.0,27.0,3,TIME EXIT
2023-08-03 06:00:00,2023-08-03 06:20:00,SELL,1936.29,1936.81,-52.0,162.0,4,TIME EXIT
2023-08-03 06:30:00,2023-08-03 06:45:00,SELL,1936.4,1936.43,-3.0,7.0,3,TIME EXIT
2023-08-03 07:10:00,2023-08-03 07:25:00,BUY,1937.51,1936.87,-64.0,13.0,3,TIME EXIT
2023-08-03 07:45:00,2023-08-03 08:10:00,SELL,1934.36,1934.35,1.0,98.0,5,TIME EXIT
2023-08-03 08:30:00,2023-08-03 08:55:00,SELL,1934.54,1935.14,-60.0,110.0,5,TIME EXIT
2023-08-03 09:25:00,2023-08-03 10:20:00,SELL,1934.26,1934.16,10.0,274.0,11,TIME EXIT
2023-08-03 10:55:00,2023-08-03 11:10:00,BUY,1936.8,1936.69,-11.0,140.0,3,TIME EXIT
2023-08-03 11:15:00,2023-08-03 11:30:00,BUY,1936.68,1935.6,-108.0,32.0,3,TIME EXIT
2023-08-03 11:45:00,2023-08-03 12:40:00,BUY,1936.37,1936.17,-20.0,142.0,11,TIME EXIT
2023-08-03 14:05:00,2023-08-03 14:20:00,SELL,1934.12,1935.62,-150.0,0.0,3,TIME EXIT
2023-08-03 15:20:00,2023-08-03 15:35:00,SELL,1932.32,1935.78,-346.0,84.0,3,SL HIT
2023-08-03 15:50:00,2023-08-03 16:20:00,SELL,1934.2,1934.22,-2.0,325.0,6,TIME EXIT
2023-08-03 17:05:00,2023-08-03 17:20:00,BUY,1935.95,1935.06,-89.0,0.0,3,TIME EXIT
2023-08-03 18:05:00,2023-08-03 18:40:00,BUY,1936.24,1935.63,-61.0,201.0,7,TIME EXIT
2023-08-03 19:35:00,2023-08-03 19:50:00,SELL,1934.92,1935.87,-95.0,0.0,3,TIME EXIT
2023-08-03 20:30:00,2023-08-03 20:45:00,SELL,1933.6,1935.02,-142.0,0.0,3,TIME EXIT
2023-08-03 20:55:00,2023-08-03 21:15:00,SELL,1934.72,1934.76,-4.0,33.0,4,TIME EXIT
2023-08-03 22:00:00,2023-08-03 22:20:00,SELL,1933.14,1933.18,-4.0,30.0,4,TIME EXIT
2023-08-03 22:30:00,2023-08-03 22:45:00,SELL,1933.06,1933.7,-64.0,0.0,3,TIME EXIT
2023-08-04 01:20:00,2023-08-04 01:45:00,BUY,1934.89,1935.06,17.0,164.0,5,TIME EXIT
2023-08-04 02:00:00,2023-08-04 02:15:00,BUY,1935.52,1935.12,-40.0,0.0,3,TIME EXIT
2023-08-04 02:45:00,2023-08-04 03:05:00,BUY,1935.55,1935.32,-23.0,30.0,4,TIME EXIT
2023-08-04 03:40:00,2023-08-04 04:45:00,BUY,1935.82,1935.88,6.0,169.0,13,TIME EXIT
2023-08-04 04:55:00,2023-08-04 05:10:00,BUY,1936.3,1935.35,-95.0,0.0,3,TIME EXIT
2023-08-04 05:25:00,2023-08-04 05:40:00,SELL,1934.87,1936.58,-171.0,0.0,3,TIME EXIT
2023-08-04 06:25:00,2023-08-04 06:40:00,BUY,1936.28,1935.95,-33.0,0.0,3,TIME EXIT
2023-08-04 07:05:00,2023-08-04 07:50:00,SELL,1935.24,1935.09,15.0,161.0,9,TIME EXIT
2023-08-04 08:00:00,2023-08-04 08:15:00,SELL,1934.58,1935.44,-86.0,0.0,3,TIME EXIT
2023-08-04 08:45:00,2023-08-04 09:00:00,BUY,1937.0,1935.52,-148.0,0.0,3,TIME EXIT
2023-08-04 09:25:00,2023-08-04 12:25:00,SELL,1934.22,1934.22,0.0,190.0,36,TIME EXIT
2023-08-04 13:35:00,2023-08-04 13:50:00,SELL,1931.62,1931.85,-23.0,0.0,3,TIME EXIT
2023-08-04 13:55:00,2023-08-04 14:10:00,SELL,1931.85,1932.63,-78.0,0.0,3,TIME EXIT
2023-08-04 14:50:00,2023-08-04 15:20:00,SELL,1931.9,1932.68,-78.0,78.0,6,TIME EXIT
2023-08-04 15:30:00,2023-08-04 15:35:00,SELL,1932.19,1937.41,-522.0,0.0,1,SL HIT
2023-08-04 17:35:00,2023-08-04 17:50:00,BUY,1943.08,1939.36,-372.0,0.0,3,SL HIT
2023-08-04 18:55:00,2023-08-04 19:10:00,BUY,1943.86,1941.56,-230.0,0.0,3,TIME EXIT
2023-08-04 23:25:00,2023-08-07 04:35:00,BUY,1941.84,1941.92,8.0,437.0,50,TIME EXIT
2023-08-07 05:25:00,2023-08-07 06:00:00,SELL,1941.05,1941.2,-15.0,83.0,7,TIME EXIT
2023-08-07 07:05:00,2023-08-07 07:20:00,SELL,1937.94,1938.06,-12.0,0.0,3,TIME EXIT
2023-08-07 07:40:00,2023-08-07 07:55:00,SELL,1937.81,1938.85,-104.0,0.0,3,TIME EXIT
2023-08-07 09:05:00,2023-08-07 09:20:00,SELL,1936.23,1937.36,-113.0,0.0,3,TIME EXIT
2023-08-07 10:20:00,2023-08-07 10:45:00,SELL,1937.31,1937.13,18.0,167.0,5,TIME EXIT
2023-08-07 10:55:00,2023-08-07 12:10:00,SELL,1936.64,1937.19,-55.0,200.0,15,TIME EXIT
2023-08-07 13:10:00,2023-08-07 13:25:00,SELL,1934.43,1934.62,-19.0,25.0,3,TIME EXIT
2023-08-07 13:35:00,2023-08-07 13:50:00,SELL,1933.79,1935.47,-168.0,0.0,3,TIME EXIT
2023-08-07 14:15:00,2023-08-07 14:35:00,SELL,1934.76,1935.56,-80.0,78.0,4,TIME EXIT
2023-08-07 16:40:00,2023-08-07 16:45:00,BUY,1940.55,1937.1,-345.0,0.0,1,SL HIT
2023-08-07 17:25:00,2023-08-07 20:20:00,SELL,1935.42,1935.34,8.0,315.0,35,TIME EXIT
2023-08-07 22:25:00,2023-08-07 22:40:00,BUY,1937.27,1936.24,-103.0,0.0,3,TIME EXIT
2023-08-07 23:30:00,2023-08-07 23:45:00,SELL,1935.97,1936.37,-40.0,0.0,3,TIME EXIT
2023-08-08 01:05:00,2023-08-08 01:20:00,BUY,1936.57,1936.17,-40.0,7.0,3,TIME EXIT
2023-08-08 02:15:00,2023-08-08 02:30:00,BUY,1936.85,1936.96,11.0,35.0,3,TIME EXIT
2023-08-08 03:25:00,2023-08-08 03:45:00,SELL,1935.92,1935.82,10.0,53.0,4,TIME EXIT
2023-08-08 03:55:00,2023-08-08 15:00:00,SELL,1935.51,1927.34,817.0,817.0,133,TARGET 3
2023-08-08 15:30:00,2023-08-08 16:05:00,SELL,1926.67,1927.74,-107.0,155.0,7,TIME EXIT
2023-08-08 18:40:00,2023-08-08 19:15:00,SELL,1926.34,1926.68,-34.0,100.0,7,TIME EXIT
2023-08-08 21:05:00,2023-08-08 21:20:00,SELL,1924.53,1925.4,-87.0,0.0,3,TIME EXIT
2023-08-08 21:30:00,2023-08-08 21:45:00,SELL,1925.29,1925.85,-56.0,0.0,3,TIME EXIT
2023-08-08 22:00:00,2023-08-08 22:15:00,SELL,1925.3,1925.7,-40.0,14.0,3,TIME EXIT
2023-08-08 23:25:00,2023-08-08 23:40:00,SELL,1925.16,1925.17,-1.0,8.0,3,TIME EXIT
2023-08-08 23:50:00,2023-08-09 01:05:00,SELL,1924.88,1925.08,-20.0,0.0,3,TIME EXIT
2023-08-09 01:15:00,2023-08-09 01:30:00,SELL,1924.73,1925.36,-63.0,0.0,3,TIME EXIT
2023-08-09 02:30:00,2023-08-09 02:45:00,BUY,1925.42,1925.48,6.0,14.0,3,TIME EXIT
2023-08-09 02:55:00,2023-08-09 03:15:00,BUY,1925.6,1925.66,6.0,55.0,4,TIME EXIT
2023-08-09 03:25:00,2023-08-09 03:45:00,BUY,1925.78,1925.72,-6.0,63.0,4,TIME EXIT
2023-08-09 04:30:00,2023-08-09 04:55:00,BUY,1927.62,1927.72,10.0,77.0,5,TIME EXIT
2023-08-09 05:05:00,2023-08-09 12:00:00,BUY,1927.72,1927.9,18.0,413.0,83,TIME EXIT
2023-08-09 12:15:00,2023-08-09 12:30:00,SELL,1927.71,1927.55,16.0,31.0,3,TIME EXIT
2023-08-09 12:35:00,2023-08-09 17:15:00,SELL,1927.61,1927.29,32.0,544.0,56,TRAIL L1 STOP
2023-08-09 17:20:00,2023-08-09 17:25:00,BUY,1927.29,1923.01,-428.0,0.0,1,SL HIT
2023-08-09 18:55:00,2023-08-09 19:10:00,SELL,1916.96,1917.38,-42.0,0.0,3,TIME EXIT
2023-08-09 19:15:00,2023-08-09 19:40:00,SELL,1917.39,1917.77,-38.0,68.0,5,TIME EXIT
2023-08-09 19:50:00,2023-08-09 20:05:00,SELL,1916.88,1917.36,-48.0,54.0,3,TIME EXIT
2023-08-09 21:25:00,2023-08-09 21:40:00,SELL,1915.76,1915.72,4.0,4.0,3,TIME EXIT
2023-08-09 23:25:00,2023-08-10 01:00:00,SELL,1915.28,1915.42,-14.0,82.0,7,TIME EXIT
2023-08-10 01:25:00,2023-08-10 01:40:00,BUY,1916.1,1916.1,0.0,13.0,3,TIME EXIT
2023-08-10 01:50:00,2023-08-10 02:05:00,BUY,1916.4,1916.44,4.0,4.0,3,TIME EXIT
2023-08-10 02:50:00,2023-08-10 03:05:00,BUY,1916.52,1916.18,-34.0,21.0,3,TIME EXIT
2023-08-10 03:35:00,2023-08-10 03:50:00,SELL,1915.74,1917.29,-155.0,0.0,3,TIME EXIT
2023-08-10 04:20:00,2023-08-10 09:05:00,BUY,1916.35,1916.13,-22.0,285.0,57,TIME EXIT
2023-08-10 09:20:00,2023-08-10 09:35:00,SELL,1916.84,1917.99,-115.0,0.0,3,TIME EXIT
2023-08-10 10:05:00,2023-08-10 10:30:00,BUY,1918.98,1918.38,-60.0,150.0,5,TIME EXIT
2023-08-10 11:20:00,2023-08-10 11:35:00,BUY,1920.62,1919.93,-69.0,4.0,3,TIME EXIT
2023-08-10 11:40:00,2023-08-10 11:55:00,BUY,1919.91,1919.42,-49.0,0.0,3,TIME EXIT
2023-08-10 12:05:00,2023-08-10 12:20:00,BUY,1919.61,1919.63,2.0,34.0,3,TIME EXIT
2023-08-10 12:40:00,2023-08-10 13:00:00,BUY,1920.44,1920.2,-24.0,85.0,4,TIME EXIT
2023-08-10 13:10:00,2023-08-10 16:25:00,BUY,1920.56,1920.44,-12.0,590.0,39,TIME EXIT
2023-08-10 17:50:00,2023-08-10 18:15:00,SELL,1915.84,1915.87,-3.0,231.0,5,TIME EXIT
2023-08-10 18:25:00,2023-08-10 18:30:00,SELL,1914.82,1918.73,-391.0,0.0,1,SL HIT
2023-08-10 19:25:00,2023-08-10 19:50:00,BUY,1920.11,1919.96,-15.0,117.0,5,TIME EXIT
2023-08-10 20:00:00,2023-08-10 20:15:00,BUY,1920.52,1918.14,-238.0,0.0,3,TIME EXIT
2023-08-10 20:50:00,2023-08-10 21:50:00,SELL,1914.9,1914.76,14.0,141.0,12,TIME EXIT
